"build","computer.platform","date","time","subject","blockcode","blocknum","trialcode","response","correct","consent","ProlificID","trialnum","trialcount","blockCount","blockorder","blockLabel","trialType","ruleStart","correctChoice","correctChoicePosition","responseSide","correctResponse","feedback","totalPoints","phaseCount","RTs","fixjit","submission"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","Consenttitle","","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_1option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_2option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_3option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_4option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_5option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_6option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_7option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_8option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_9option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_10option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_11option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","Consent","1","consent_12option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:18:58","66ba0c9bf26db3f44b274954","ineligible","3","ineligibleT","Ctrl+'Q'","1","1","1","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","Consenttitle","","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_1option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_2option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_3option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_4option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_5option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_6option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_7option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_8option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_9option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_10option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_11option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","Consent","1","consent_12option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","10:25:33","66ba0c9bf26db3f44b274954","ineligible","3","ineligibleT","Ctrl+'Q'","1","1","1","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","Consenttitle","","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_1option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_2option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_3option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_4option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_5option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_6option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_7option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_8option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_9option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_10option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_11option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","Consent","1","consent_12option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","19:27:40","66cde7c1776904d08cb84fda","ineligible","3","ineligibleT","Ctrl+'Q'","1","1","1","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","and","2025-01-08","10:34:22","656c8bf46599eb729c0ade1c","Consent","1","Consenttitle","","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","and","2025-01-08","10:34:22","656c8bf46599eb729c0ade1c","Consent","1","forced_exit","finish","0","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","Consenttitle","","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_1option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_2option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_3option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_4option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_5option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_6option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_7option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_8option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_9option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_10option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_11option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","Consent","1","consent_12option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:33:20","605269ed69c7aac84a09dc72","ineligible","3","ineligibleT","Ctrl+'Q'","1","1","1","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","Consenttitle","","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_1option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_2option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_3option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_4option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_5option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_6option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_7option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_8option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_9option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_10option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_11option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","Consent","1","consent_12option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:35:17","605269ed69c7aac84a09dc72","ineligible","3","ineligibleT","Ctrl+'Q'","1","1","1","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","and","2025-01-08","10:36:06","656c8bf46599eb729c0ade1c","Consent","1","Consenttitle","","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","and","2025-01-08","10:36:06","656c8bf46599eb729c0ade1c","Consent","1","forced_exit","finish","0","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","Consenttitle","","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_1option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_2option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_3option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_4option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_5option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_6option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_7option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_8option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_9option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_10option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_11option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","Consent","1","consent_12option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","08:36:17","605269ed69c7aac84a09dc72","ineligible","3","ineligibleT","Ctrl+'Q'","1","1","1","0","0","0","V/S","Volatile","","Triangle","0","","","","0","0","0","0","0","0"
"6.6.3","and","2025-01-08","10:39:06","65c6f3d412b2fc050e5380ca","Consent","1","Consenttitle","","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","and","2025-01-08","10:39:06","65c6f3d412b2fc050e5380ca","Consent","1","forced_exit","finish","0","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","Consenttitle","","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_1option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_2option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_3option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_4option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_5option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_6option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_7option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_8option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_9option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_10option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_11option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","Consent","1","consent_12option1","Agree","1","0","0","0","0","0","V/S","Volatile","","Circle","0","","","","0","0","0","0","0","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","5","punish_feedback","0","0","1","1","1","1","1","V/S","Volatile","Incongruent","Circle","Circle","Right","Right","Correct","-1","-1","1","532","1517","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","5","punish_feedback","0","0","1","1","2","2","2","V/S","Volatile","Congruent","Circle","Circle","Right","Left","Incorrect","-1","-2","2","363","1517","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","5","reward_feedback","0","0","1","1","3","3","3","V/S","Volatile","Congruent","Circle","Circle","Left","Left","Correct","1","-1","3","444","1610","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","5","reward_feedback","0","0","1","1","4","4","4","V/S","Volatile","Congruent","Circle","Circle","Right","Right","Correct","1","0","4","447","1887","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","5","reward_feedback","0","0","1","1","5","5","5","V/S","Volatile","Congruent","Circle","Circle","Left","Left","Correct","1","1","5","462","1068","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","6","reward_feedback","0","0","1","1","6","6","6","V/S","Volatile","Congruent","Circle","Circle","Left","Left","Correct","1","2","6","377","1334","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","6","reward_feedback","0","0","1","1","7","7","7","V/S","Volatile","Congruent","Circle","Circle","Left","Left","Correct","1","3","7","391","1456","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","6","reward_feedback","0","0","1","1","8","8","8","V/S","Volatile","Congruent","Circle","Circle","Right","Right","Correct","1","4","8","418","1364","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","6","reward_feedback","0","0","1","1","9","9","9","V/S","Volatile","Congruent","Circle","Circle","Left","Left","Correct","1","5","9","405","1228","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","6","punish_feedback","0","0","1","1","10","10","10","V/S","Volatile","Incongruent","Circle","Circle","Left","Left","Correct","-1","4","10","431","1937","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","7","reward_feedback","0","0","1","1","11","11","11","V/S","Volatile","Congruent","Circle","Circle","Left","Left","Correct","1","5","11","541","1405","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","7","punish_feedback","0","0","1","1","12","12","12","V/S","Volatile","Congruent","Circle","Circle","Right","Left","Incorrect","-1","4","12","570","1694","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","7","punish_feedback","0","0","1","1","13","13","13","V/S","Volatile","Incongruent","Circle","Circle","Right","Right","Correct","-1","3","13","764","1214","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","7","reward_feedback","0","0","1","1","14","14","14","V/S","Volatile","Congruent","Circle","Circle","Left","Left","Correct","1","4","14","662","1377","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","7","reward_feedback","0","0","1","1","15","15","15","V/S","Volatile","Congruent","Circle","Circle","Left","Left","Correct","1","5","15","452","1814","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","8","punish_feedback","0","0","1","1","16","16","16","V/S","Volatile","Incongruent","Circle","Circle","Right","Right","Correct","-1","4","16","434","1468","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","8","reward_feedback","0","0","1","1","17","17","17","V/S","Volatile","Congruent","Circle","Circle","Left","Left","Correct","1","5","17","409","1972","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","8","reward_feedback","0","0","1","1","18","18","18","V/S","Volatile","Congruent","Circle","Circle","Left","Left","Correct","1","6","18","414","1471","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","8","reward_feedback","0","0","1","1","19","19","19","V/S","Volatile","Congruent","Circle","Circle","Left","Left","Correct","1","7","19","362","1598","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_cir","8","punish_feedback","0","0","1","1","20","20","20","V/S","Volatile","Congruent","Circle","Circle","Right","Left","Incorrect","-1","6","20","569","1193","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_tri","9","reward_feedback","0","0","1","1","21","21","21","V/S","Volatile","Congruent","Circle","Triangle","Left","Left","Correct","1","7","1","736","1161","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_tri","9","punish_feedback","0","0","1","1","22","22","22","V/S","Volatile","Incongruent","Circle","Triangle","Left","Left","Correct","-1","6","2","418","1258","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_tri","9","reward_feedback","0","0","1","1","23","23","23","V/S","Volatile","Congruent","Circle","Triangle","Left","Left","Correct","1","7","3","436","1812","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_tri","9","reward_feedback","0","0","1","1","24","24","24","V/S","Volatile","Congruent","Circle","Triangle","Right","Right","Correct","1","8","4","603","1949","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_tri","9","punish_feedback","0","0","1","1","25","25","25","V/S","Volatile","Congruent","Circle","Triangle","Right","Left","Incorrect","-1","7","5","516","1565","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_tri","10","reward_feedback","0","0","1","1","26","26","26","V/S","Volatile","Congruent","Circle","Triangle","Right","Right","Correct","1","8","6","861","1076","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_tri","10","reward_feedback","0","0","1","1","27","27","27","V/S","Volatile","Congruent","Circle","Triangle","Left","Left","Correct","1","9","7","456","1564","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_tri","10","reward_feedback","0","0","1","1","28","28","28","V/S","Volatile","Congruent","Circle","Triangle","Right","Right","Correct","1","10","8","470","1727","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_tri","10","punish_feedback","0","0","1","1","29","29","29","V/S","Volatile","Incongruent","Circle","Triangle","Right","Right","Correct","-1","9","9","549","1100","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_tri","10","reward_feedback","0","0","1","1","30","30","30","V/S","Volatile","Congruent","Circle","Triangle","Right","Right","Correct","1","10","10","600","1587","0"
"6.6.3","win","2025-01-08","00:18:26","667ad3a189817cf129ae61e6","80_20_tri","11","punish_feedback","0","0","1","1","31","31","31","V/S","Volatile","Incongruent","Circle","Triangle","Left","Left","Correct","-1","9","11","542","1123","0"
